Time [ms],Ox High (FLowmeter),Ox Low (Flowmeter),Eth High (Flowmeter),Eth Low (Flowmeter),Eth Chamber Pres.,Ox Chamber Pres.,Chamber Pres.,Load Cell,Thermocouple [C]
401944,743.44,753.58,497.64,493.52,-0.79,2.23,-6.84,0,30.5
402044,743.44,753.58,497.64,490.1,-0.79,2.23,5.26,0,30.75
402146,747.03,753.58,497.64,493.52,2.23,11.3,2.23,0,30.5
402247,747.03,749.97,494.26,493.52,2.23,5.26,2.23,0,30.5
402348,743.44,753.58,494.26,493.52,-0.79,-0.79,5.26,0,30.5
402448,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
402549,743.44,757.19,497.64,493.52,-0.79,-0.79,5.26,0,30.5
402651,747.03,753.58,497.64,493.52,2.23,2.23,11.3,0,30.5
402752,747.03,753.58,497.64,493.52,-0.79,5.26,2.23,0,30.75
402852,747.03,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
402953,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
403054,743.44,753.58,497.64,493.52,2.23,-0.79,5.26,0,30.75
403156,747.03,749.97,497.64,493.52,-0.79,5.26,5.26,0,30.5
403257,747.03,753.58,494.26,493.52,2.23,-0.79,5.26,0,30.5
403358,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
403458,747.03,753.58,497.64,493.52,-0.79,5.26,5.26,0,30.5
403559,743.44,753.58,497.64,493.52,-0.79,5.26,2.23,0,30.75
403661,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
403762,743.44,753.58,494.26,490.1,-0.79,2.23,5.26,0,30.5
403862,743.44,753.58,497.64,493.52,-0.79,2.23,8.28,0,30.5
403963,743.44,757.19,497.64,493.52,2.23,-15.91,5.26,0,30.75
404065,743.44,753.58,494.26,493.52,2.23,8.28,5.26,0,30.75
404166,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
404266,743.44,753.58,497.64,493.52,-0.79,2.23,-12.88,0,30.5
404367,747.03,753.58,497.64,493.52,-0.79,11.3,5.26,0,30.5
404469,747.03,749.97,497.64,493.52,5.26,2.23,5.26,0,30.5
404569,747.03,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
404670,747.03,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.5
404771,747.03,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
404873,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
404974,747.03,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.5
405075,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
405175,743.44,753.58,494.26,493.52,-0.79,2.23,2.23,0,30.5
405276,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
405378,747.03,757.19,497.64,493.52,2.23,2.23,5.26,0,30.5
405478,743.44,753.58,494.26,493.52,-0.79,2.23,8.28,0,30.5
405579,743.44,753.58,494.26,493.52,17.35,2.23,5.26,0,30.5
405681,747.03,749.97,497.64,493.52,-0.79,2.23,8.28,0,30.75
405782,743.44,753.58,494.26,493.52,2.23,5.26,2.23,0,30.5
405883,747.03,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
405983,747.03,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
406084,743.44,753.58,494.26,493.52,2.23,5.26,5.26,0,30.5
406185,743.44,753.58,497.64,493.52,-0.79,2.23,8.28,0,30.5
406287,743.44,753.58,497.64,493.52,-0.79,5.26,11.3,0,30.5
406387,743.44,753.58,497.64,493.52,-0.79,8.28,11.3,0,30.5
406488,743.44,753.58,494.26,493.52,2.23,-18.93,5.26,0,30.5
406589,747.03,753.58,497.64,490.1,2.23,2.23,5.26,0,30.5
406690,747.03,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.5
406791,747.03,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
406892,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
406993,743.44,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.5
407094,743.44,753.58,497.64,493.52,-0.79,5.26,5.26,0,30.5
407195,743.44,753.58,501.01,493.52,2.23,2.23,5.26,0,30.5
407296,747.03,749.97,497.64,493.52,2.23,2.23,5.26,0,30.5
407397,747.03,753.58,497.64,493.52,2.23,8.28,11.3,0,30.5
407498,743.44,753.58,494.26,493.52,-0.79,5.26,5.26,0,30.5
407599,747.03,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
407700,743.44,753.58,494.26,493.52,-3.81,2.23,2.23,0,30.5
407801,743.44,753.58,494.26,493.52,-0.79,2.23,2.23,0,30.5
407902,747.03,753.58,494.26,493.52,-0.79,2.23,2.23,0,30.5
408004,743.44,753.58,494.26,493.52,-0.79,2.23,2.23,0,30.5
408105,743.44,753.58,497.64,493.52,2.23,2.23,8.28,0,30.5
408206,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
408306,743.44,749.97,497.64,493.52,2.23,2.23,5.26,0,30.5
408408,747.03,753.58,497.64,493.52,2.23,5.26,5.26,0,30.5
408509,747.03,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.5
408610,743.44,753.58,497.64,493.52,2.23,-0.79,5.26,0,30.5
408711,743.44,749.97,497.64,493.52,-0.79,2.23,2.23,0,30.5
408812,747.03,753.58,494.26,493.52,-9.86,2.23,5.26,0,30.5
408913,743.44,753.58,497.64,496.93,2.23,2.23,2.23,0,30.5
409013,743.44,753.58,497.64,493.52,-0.79,-0.79,5.26,0,30.5
409115,743.44,749.97,497.64,493.52,2.23,2.23,17.35,0,30.5
409215,747.03,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
409317,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
409418,743.44,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.5
409519,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
409619,747.03,749.97,494.26,493.52,2.23,2.23,5.26,0,30.5
409721,743.44,753.58,497.64,493.52,2.23,5.26,2.23,0,30.5
409822,747.03,753.58,494.26,493.52,-0.79,-0.79,23.4,0,30.5
409923,747.03,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.5
410023,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
410124,747.03,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
410226,743.44,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.5
410326,743.44,753.58,497.64,493.52,2.23,5.26,-9.86,0,30.5
410428,747.03,753.58,497.64,493.52,-0.79,5.26,2.23,0,30.5
410528,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
410630,743.44,753.58,494.26,493.52,-0.79,-0.79,5.26,0,30.5
410731,743.44,753.58,494.26,493.52,2.23,8.28,2.23,0,30.5
410831,747.03,749.97,497.64,493.52,2.23,5.26,5.26,0,30.5
410932,747.03,749.97,497.64,493.52,2.23,2.23,8.28,0,30.5
411034,747.03,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
411135,743.44,753.58,497.64,493.52,-0.79,5.26,8.28,21.29,30.5
411236,747.03,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
411336,743.44,753.58,497.64,493.52,2.23,2.23,8.28,0,30.5
411438,747.03,753.58,497.64,493.52,2.23,8.28,2.23,0,30.5
411539,743.44,749.97,497.64,493.52,-0.79,-6.84,5.26,0,30.5
411639,743.44,753.58,497.64,493.52,2.23,5.26,5.26,0,30.5
411740,747.03,753.58,497.64,493.52,-0.79,5.26,2.23,0,30.5
411842,747.03,749.97,497.64,493.52,-3.81,2.23,8.28,0,30.5
411942,743.44,753.58,497.64,493.52,-0.79,2.23,8.28,0,30.5
412044,743.44,753.58,494.26,493.52,2.23,2.23,2.23,0,30.5
412145,743.44,753.58,494.26,496.93,2.23,2.23,2.23,0,30.5
412246,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
412347,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
412448,747.03,753.58,497.64,493.52,2.23,5.26,5.26,0,30.5
412548,739.86,749.97,497.64,493.52,2.23,2.23,5.26,0,30.5
412650,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
412751,747.03,749.97,497.64,493.52,2.23,-0.79,5.26,0,30.5
412852,747.03,753.58,494.26,493.52,2.23,5.26,8.28,0,30.5
412953,747.03,749.97,497.64,493.52,-6.84,2.23,8.28,0,30.5
413054,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
413155,743.44,753.58,494.26,490.1,2.23,2.23,5.26,0,30.5
413256,747.03,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.5
413357,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
413457,743.44,753.58,497.64,496.93,-0.79,2.23,5.26,0,30.5
413559,747.03,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
413660,747.03,753.58,497.64,493.52,-0.79,5.26,8.28,0,30.5
413761,739.86,753.58,494.26,493.52,2.23,5.26,5.26,0,30.5
413861,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
413963,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
414063,743.44,749.97,497.64,493.52,5.26,5.26,5.26,0,30.5
414165,743.44,749.97,497.64,493.52,2.23,5.26,5.26,0,30.5
414265,743.44,757.19,497.64,493.52,-0.79,2.23,2.23,0,30.5
414367,747.03,749.97,494.26,493.52,2.23,5.26,5.26,0,30.5
414468,747.03,749.97,494.26,496.93,-0.79,2.23,5.26,0,30.5
414569,747.03,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
414669,743.44,749.97,497.64,493.52,2.23,-0.79,2.23,0,30.5
414771,743.44,749.97,497.64,493.52,-3.81,2.23,5.26,0,30.5
414872,743.44,749.97,497.64,493.52,2.23,5.26,5.26,0,30.5
414973,747.03,749.97,497.64,493.52,2.23,5.26,5.26,0,30.25
415074,743.44,753.58,497.64,493.52,-3.81,5.26,8.28,0,30.5
415175,743.44,753.58,494.26,493.52,-0.79,2.23,38.51,0,30.5
415275,743.44,753.58,497.64,493.52,2.23,2.23,2.23,0,30.5
415376,747.03,753.58,497.64,493.52,-3.81,5.26,5.26,0,30.5
415478,743.44,753.58,494.26,490.1,-0.79,2.23,5.26,0,30.5
415578,743.44,753.58,497.64,490.1,2.23,5.26,5.26,0,30.5
415680,743.44,753.58,497.64,493.52,2.23,11.3,8.28,0,30.5
415780,743.44,749.97,497.64,493.52,-3.81,2.23,8.28,0,30.5
415882,743.44,749.97,497.64,496.93,-0.79,2.23,2.23,0,30.5
415982,739.86,749.97,497.64,496.93,-0.79,14.33,14.33,0,30.5
416083,743.44,753.58,497.64,493.52,2.23,5.26,5.26,0,30.5
416184,743.44,753.58,494.26,493.52,-0.79,5.26,5.26,0,30.5
416285,747.03,753.58,494.26,493.52,8.28,2.23,5.26,0,30.5
416386,747.03,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.5
416487,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
416588,743.44,753.58,494.26,493.52,2.23,5.26,2.23,0,30.5
416689,743.44,749.97,490.88,493.52,2.23,2.23,5.26,0,30.5
416790,743.44,753.58,497.64,493.52,5.26,17.35,5.26,0,30.5
416891,747.03,749.97,497.64,493.52,5.26,2.23,-3.81,0,30.5
416992,747.03,753.58,501.01,493.52,-0.79,5.26,5.26,0,30.5
417093,743.44,753.58,494.26,493.52,-3.81,2.23,5.26,0,30.5
417195,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
417296,747.03,749.97,497.64,493.52,2.23,-0.79,5.26,22.89,30.5
417396,747.03,753.58,497.64,493.52,-0.79,-0.79,5.26,0,30.25
417497,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
417598,747.03,753.58,497.64,496.93,-3.81,5.26,5.26,0,30.5
417699,747.03,749.97,494.26,493.52,-0.79,11.3,5.26,0,30.5
417801,743.44,749.97,497.64,493.52,-0.79,5.26,5.26,0,30.5
417902,747.03,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
418002,747.03,753.58,497.64,493.52,2.23,5.26,5.26,0,30.5
418103,747.03,749.97,497.64,493.52,2.23,2.23,2.23,0,30.5
418204,743.44,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.25
418305,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
418406,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
418507,747.03,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
418609,743.44,757.19,497.64,493.52,-0.79,2.23,2.23,22.89,30.5
418710,743.44,753.58,494.26,496.93,-0.79,2.23,2.23,0,30.5
418811,743.44,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.5
418912,747.03,753.58,497.64,493.52,-0.79,-0.79,5.26,0,30.5
419013,739.86,753.58,494.26,493.52,-0.79,5.26,5.26,0,30.5
419114,743.44,753.58,497.64,493.52,2.23,5.26,5.26,0,30.25
419214,743.44,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.25
419315,747.03,753.58,497.64,493.52,2.23,2.23,5.26,0,30.25
419417,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
419518,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
419618,747.03,749.97,494.26,493.52,2.23,5.26,14.33,0,30.25
419720,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.25
419821,743.44,753.58,494.26,500.34,-0.79,2.23,5.26,0,30.5
419922,743.44,753.58,494.26,493.52,2.23,-0.79,8.28,0,30.5
420023,743.44,749.97,497.64,490.1,-0.79,5.26,5.26,0,30.5
420124,743.44,753.58,494.26,493.52,-0.79,5.26,5.26,0,30.5
420224,747.03,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
420325,743.44,753.58,497.64,493.52,-0.79,5.26,-3.81,0,30.5
420427,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
420528,743.44,749.97,497.64,493.52,-0.79,2.23,8.28,0,30.5
420629,747.03,753.58,494.26,493.52,-0.79,8.28,5.26,0,30.5
420729,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.25
420831,743.44,749.97,494.26,493.52,-0.79,2.23,14.33,0,30.25
420932,743.44,749.97,494.26,493.52,2.23,2.23,5.26,0,30.5
421033,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
421134,747.03,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
421235,747.03,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
421336,743.44,749.97,497.64,493.52,-0.79,2.23,-28,0,30.5
421437,747.03,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
421538,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.25
421639,743.44,753.58,501.01,493.52,2.23,5.26,5.26,0,30.5
421740,747.03,749.97,497.64,493.52,-0.79,2.23,2.23,0,30.5
421841,743.44,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.25
421941,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
422043,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.25
422144,739.86,753.58,497.64,493.52,2.23,5.26,5.26,0,30.25
422245,743.44,753.58,494.26,493.52,-0.79,5.26,2.23,0,30.25
422345,747.03,749.97,497.64,493.52,2.23,2.23,5.26,0,30.5
422446,743.44,753.58,497.64,493.52,2.23,-0.79,-3.81,0,30.5
422548,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
422649,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.25
422750,743.44,753.58,497.64,493.52,-0.79,2.23,8.28,0,30.5
422851,747.03,749.97,497.64,493.52,2.23,2.23,-0.79,0,30.25
422952,743.44,753.58,497.64,490.1,-0.79,5.26,8.28,0,30.25
423053,747.03,753.58,494.26,493.52,11.3,2.23,8.28,0,30.5
423154,743.44,753.58,497.64,493.52,-0.79,-0.79,5.26,0,30.25
423255,743.44,753.58,494.26,493.52,-3.81,2.23,5.26,0,30.5
423356,747.03,749.97,497.64,493.52,2.23,2.23,5.26,0,30.5
423457,743.44,753.58,497.64,496.93,2.23,5.26,5.26,0,30.25
423558,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.25
423658,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
423759,743.44,749.97,494.26,493.52,2.23,5.26,8.28,0,30.25
423860,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
423962,743.44,753.58,497.64,493.52,-0.79,8.28,5.26,0,30.25
424062,743.44,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.5
424164,743.44,753.58,497.64,493.52,-0.79,5.26,5.26,0,30.25
424264,743.44,749.97,497.64,493.52,-0.79,2.23,8.28,0,30.5
424366,743.44,749.97,497.64,493.52,2.23,5.26,2.23,0,30.5
424467,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
424568,747.03,749.97,494.26,493.52,2.23,-0.79,5.26,0,30.5
424669,743.44,753.58,494.26,490.1,2.23,2.23,5.26,0,30.5
424770,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.25
424871,743.44,753.58,497.64,493.52,2.23,2.23,20.37,0,30.5
424971,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
425072,743.44,753.58,497.64,493.52,-0.79,2.23,17.35,0,30.5
425174,743.44,753.58,494.26,493.52,-0.79,-0.79,5.26,0,30.5
425275,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.25
425376,743.44,753.58,497.64,493.52,-0.79,5.26,5.26,0,30.5
425477,747.03,753.58,494.26,493.52,2.23,5.26,2.23,0,30.5
425578,743.44,753.58,494.26,490.1,-0.79,-0.79,5.26,0,30.25
425678,743.44,749.97,494.26,493.52,2.23,2.23,5.26,0,30.5
425780,743.44,749.97,497.64,493.52,-3.81,2.23,2.23,0,30.5
425881,747.03,749.97,497.64,493.52,2.23,5.26,8.28,0,30.5
425982,743.44,749.97,494.26,493.52,-0.79,2.23,8.28,0,30.5
426083,743.44,749.97,497.64,493.52,2.23,5.26,2.23,0,30.5
426184,747.03,753.58,497.64,493.52,-0.79,5.26,2.23,0,30.25
426285,743.44,749.97,494.26,493.52,2.23,2.23,8.28,0,30.5
426386,747.03,753.58,494.26,496.93,-0.79,2.23,5.26,0,30.5
426487,747.03,749.97,494.26,493.52,-0.79,5.26,5.26,0,30.5
426588,743.44,749.97,497.64,493.52,-0.79,2.23,8.28,0,30.25
426689,743.44,749.97,497.64,493.52,2.23,2.23,5.26,0,30.5
426790,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
426891,743.44,749.97,497.64,493.52,-0.79,-0.79,5.26,0,30.5
426992,743.44,753.58,494.26,493.52,-0.79,8.28,8.28,0,30.5
427093,743.44,753.58,497.64,493.52,-0.79,-0.79,5.26,0,30.5
427194,743.44,749.97,497.64,493.52,-0.79,2.23,8.28,0,30.25
427295,743.44,749.97,497.64,493.52,-0.79,14.33,5.26,0,30.5
427396,743.44,753.58,497.64,493.52,11.3,2.23,-0.79,0,30.5
427497,743.44,749.97,494.26,493.52,2.23,2.23,5.26,0,30.5
427598,743.44,749.97,497.64,493.52,2.23,2.23,5.26,0,30.25
427699,743.44,749.97,494.26,496.93,2.23,2.23,5.26,0,30.25
427800,747.03,753.58,494.26,496.93,8.28,5.26,5.26,0,30.5
427901,743.44,749.97,494.26,493.52,2.23,2.23,8.28,0,30.5
428002,747.03,749.97,497.64,493.52,-0.79,-0.79,5.26,0,30.25
428103,743.44,753.58,497.64,490.1,-0.79,-0.79,5.26,0,30.5
428204,739.86,749.97,497.64,493.52,-3.81,2.23,2.23,0,30.25
428305,747.03,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
428406,739.86,749.97,494.26,493.52,11.3,2.23,5.26,0,30.25
428507,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
428608,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
428708,743.44,749.97,497.64,493.52,-0.79,5.26,8.28,0,30.5
428810,743.44,753.58,497.64,493.52,-0.79,-0.79,2.23,0,30.5
428911,743.44,749.97,497.64,493.52,-0.79,-0.79,5.26,0,30.5
429012,743.44,753.58,497.64,493.52,-0.79,5.26,5.26,0,30.5
429113,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.25
429214,743.44,753.58,497.64,496.93,-3.81,5.26,8.28,0,30.5
429314,743.44,749.97,497.64,493.52,-0.79,2.23,-0.79,0,30.5
429416,743.44,749.97,497.64,493.52,2.23,5.26,5.26,0,30.5
429517,743.44,749.97,497.64,493.52,2.23,-0.79,2.23,0,30.5
429618,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.25
429719,743.44,753.58,497.64,490.1,-0.79,-0.79,2.23,0,30.5
429820,743.44,753.58,497.64,493.52,-6.84,2.23,5.26,0,30.5
429921,743.44,753.58,494.26,493.52,-0.79,5.26,5.26,0,30.5
430022,743.44,749.97,497.64,493.52,5.26,5.26,2.23,0,30.25
430123,743.44,749.97,497.64,493.52,8.28,-0.79,11.3,0,30.5
430224,743.44,749.97,497.64,490.1,-0.79,2.23,5.26,0,30.5
430325,743.44,749.97,494.26,493.52,-0.79,2.23,8.28,0,30.5
430426,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
430527,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
430628,743.44,749.97,494.26,496.93,2.23,2.23,8.28,0,30.5
430729,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
430830,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.5
430931,743.44,749.97,497.64,490.1,-0.79,5.26,5.26,0,30.5
431032,743.44,753.58,501.01,493.52,-0.79,5.26,2.23,0,30.25
431133,747.03,753.58,497.64,490.1,5.26,5.26,5.26,0,30.5
431234,743.44,749.97,497.64,493.52,-0.79,2.23,8.28,0,30.5
431335,743.44,749.97,497.64,493.52,-0.79,5.26,5.26,0,30.5
431436,743.44,749.97,497.64,493.52,2.23,2.23,2.23,0,30.5
431537,747.03,749.97,497.64,493.52,2.23,5.26,5.26,0,30.5
431638,747.03,753.58,497.64,493.52,-0.79,2.23,2.23,0,30.5
431739,743.44,749.97,494.26,493.52,2.23,2.23,5.26,0,30.5
431840,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.5
431941,743.44,753.58,494.26,493.52,2.23,2.23,5.26,0,30.5
432042,743.44,749.97,494.26,493.52,2.23,8.28,5.26,0,30.25
432143,743.44,753.58,497.64,493.52,-3.81,2.23,5.26,0,30.25
432243,743.44,753.58,494.26,490.1,2.23,2.23,5.26,0,30.25
432345,743.44,749.97,497.64,496.93,-0.79,11.3,5.26,0,30.5
432445,743.44,753.58,497.64,493.52,2.23,8.28,2.23,0,30.25
432547,743.44,753.58,494.26,493.52,-0.79,5.26,5.26,0,30.5
432648,739.86,753.58,497.64,493.52,2.23,5.26,2.23,0,30.25
432748,747.03,749.97,494.26,493.52,2.23,5.26,5.26,0,30.25
432850,743.44,749.97,497.64,493.52,2.23,-0.79,-3.81,0,30.5
432951,743.44,749.97,504.39,493.52,2.23,2.23,5.26,0,30.25
433052,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.5
433153,743.44,749.97,494.26,493.52,2.23,5.26,5.26,0,30.5
433254,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
433355,747.03,753.58,497.64,493.52,-0.79,5.26,5.26,0,30.5
433456,743.44,749.97,494.26,493.52,-3.81,5.26,5.26,0,30.25
433557,743.44,746.36,494.26,493.52,-0.79,5.26,5.26,0,30.25
433658,743.44,749.97,497.64,493.52,-0.79,2.23,8.28,0,30.25
433759,743.44,753.58,494.26,493.52,-0.79,2.23,5.26,0,30.25
433860,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.25
433960,743.44,749.97,497.64,493.52,2.23,2.23,-12.88,0,30.25
434062,743.44,753.58,497.64,493.52,5.26,5.26,5.26,0,30.25
434163,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.25
434264,739.86,749.97,497.64,493.52,2.23,2.23,5.26,0,30.25
434365,743.44,749.97,497.64,493.52,-0.79,8.28,5.26,0,30.25
434466,743.44,749.97,494.26,493.52,-0.79,5.26,5.26,0,30.25
434567,747.03,749.97,494.26,493.52,-0.79,2.23,8.28,0,30.25
434668,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.25
434769,739.86,753.58,494.26,490.1,2.23,5.26,5.26,0,30.25
434870,743.44,749.97,497.64,493.52,2.23,5.26,2.23,0,30.25
434971,743.44,749.97,494.26,490.1,-3.81,5.26,11.3,0,30.25
435072,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
435172,743.44,749.97,494.26,496.93,2.23,2.23,5.26,0,30.25
435273,743.44,753.58,497.64,496.93,-0.79,8.28,5.26,0,30.25
435375,743.44,749.97,497.64,493.52,-0.79,5.26,2.23,0,30.25
435476,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.25
435577,743.44,753.58,497.64,493.52,2.23,5.26,8.28,0,30.25
435677,743.44,749.97,494.26,496.93,-0.79,2.23,5.26,0,30.25
435779,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
435880,743.44,749.97,497.64,490.1,-0.79,2.23,5.26,0,30.25
435981,743.44,749.97,494.26,493.52,-0.79,5.26,5.26,0,30.25
436082,743.44,753.58,497.64,493.52,-0.79,5.26,8.28,0,30.25
436183,743.44,753.58,497.64,493.52,-0.79,2.23,5.26,0,30.25
436284,743.44,749.97,497.64,490.1,-0.79,2.23,5.26,0,30.5
436385,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
436486,743.44,749.97,494.26,493.52,-0.79,8.28,5.26,0,30.5
436587,743.44,749.97,497.64,493.52,2.23,2.23,-0.79,0,30.25
436687,743.44,753.58,497.64,493.52,2.23,2.23,5.26,0,30.25
436789,743.44,753.58,494.26,490.1,-0.79,2.23,2.23,0,30.25
436890,747.03,753.58,494.26,493.52,-0.79,5.26,5.26,0,30.5
436991,743.44,753.58,494.26,493.52,-0.79,-0.79,5.26,0,30.5
437092,743.44,749.97,497.64,493.52,-0.79,5.26,5.26,0,30.5
437193,739.86,753.58,494.26,493.52,-0.79,2.23,11.3,0,30.25
437294,743.44,749.97,497.64,493.52,2.23,2.23,5.26,0,30.25
437395,743.44,753.58,497.64,493.52,2.23,-0.79,5.26,0,30.25
437496,739.86,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
437597,743.44,749.97,494.26,493.52,2.23,8.28,-0.79,0,30.25
437697,743.44,753.58,497.64,490.1,-0.79,2.23,2.23,0,30.25
437799,743.44,749.97,497.64,493.52,2.23,2.23,5.26,0,30.25
437900,743.44,749.97,494.26,493.52,-0.79,2.23,5.26,0,30.5
438001,739.86,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
438102,743.44,749.97,497.64,493.52,2.23,5.26,5.26,0,30.5
438203,743.44,753.58,494.26,496.93,-0.79,-3.81,2.23,0,30.5
438304,739.86,749.97,497.64,493.52,2.23,5.26,2.23,0,30.5
438405,743.44,749.97,494.26,490.1,2.23,2.23,5.26,0,30.5
438506,743.44,749.97,497.64,493.52,2.23,5.26,5.26,0,30.25
438607,743.44,749.97,497.64,493.52,-0.79,2.23,5.26,0,30.25
438708,743.44,749.97,494.26,493.52,5.26,2.23,5.26,0,30.5
438809,743.44,753.58,494.26,493.52,-3.81,2.23,5.26,0,30.5
438910,743.44,749.97,497.64,493.52,2.23,2.23,8.28,0,30.25
439010,743.44,749.97,497.64,493.52,-3.81,2.23,5.26,0,30.5
